,activity_rate,mean_norm_activation,cv,top_smiles
83,0.017,0.3026066,0.74550461769104,"['Cc1cc(C)c(CNC(=O)Cc2c(C)nc3ccccc3c2C)c(=O)[nH]1', 'Cc1ccccc1CC(=O)Nc1c(C)nc2sccn2c1=O', 'CCNC(=O)c1cccc(NC(=O)c2cc(C)nc3ccccc23)c1', 'COc1ccnc(NC(=O)CCc2c(C)nc3cc(O)nn3c2C)c1', 'Cc1cccc(CCC(=O)Nn2c(C)nc3sccc3c2=O)c1', 'CCCc1nnc2sc(-c3c(C)nc4ncccn34)nn12', 'COCCC(C)NC(=O)c1cc(C)nc2cc(F)ccc12', 'COC(=O)C(c1c(C)[nH]c2ccccc12)(C(C#N)C#N)C(F)(F)F', 'Cc1ccc(CCNC(=O)c2c(C)nc3ncccn23)o1', 'Cc1ccc(C)c(OCC(=O)Nc2cc(C)nc3ccc(F)cc23)c1']"
84,0.0015,0.44766894,0.6137093305587769,"['CC1(C)C(C(=O)NCc2csc(=O)[nH]2)C1(C)C', 'CC1(C)C(C(=O)N2CCC(C(N)=O)CC2)C1(C)C', 'CC(C)=CC1C(C(=O)Nc2cccnc2-n2ccnc2C)C1(C)C', 'COC1(C)CC(NC(=O)Nc2ccc(CC#N)cc2)C1(C)C', 'COC1(C)CC(NC(=O)CCNC(=O)C(C)(C)C)C1(C)C', 'CC1(C(=O)Nc2ccc3c(c2)CC(=O)N3)CC1(Cl)Cl', 'CCOC1CC(NC(=O)N(C)Cc2nnc3ccccn23)C12CCC2', 'CC1(C(=O)NCc2cccs2)CC1(Cl)Cl', 'C=C1C2(C(=O)Nc3ccc(NC(C)=O)cc3)CCC(C2)C1(C)C', 'CC1(C(=O)Nc2cccc(C(=O)NCC(N)=O)c2)CC1(Cl)Cl']"
85,1e-04,0.0,0.0,[]
86,0.0008,0.54702604,0.49015679955482483,"['C=CCN(CC=C)C(=O)c1nn(-c2ccc(F)cc2)c2ncccc12', 'C=C(C)CN(CC)C(=O)C1=NC=C(S(=O)(=O)N(C)C)C1', 'CCCN(CCC)C(=O)CN1CCn2c(nn(C)c2=O)C1', 'C=C(C)CN(CC)C(=O)c1cccc(NCc2ccccn2)c1C', 'CCCN(CCC)C(=O)Cc1nc(-c2ccc(N)cc2)cs1', 'CCOC(CC)C(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1', 'C=C(C)CN(CC)C(=O)Cn1c(-c2ccccc2)noc1=O', 'CCC(CC)NC(=O)C(C)N1CCN(C(=O)c2cc(C)oc2C)CC1']"
87,1e-04,0.0,0.0,[]
88,0.0051,0.28320992,0.788142204284668,"['CCC(NC(=O)Cc1cn2ccccc2n1)C(C)C', 'CCC(NC(=O)c1ccc2nc(C)c(C)nc2c1)C(C)C', 'COC(=O)CN(Cc1nc(-c2ccccc2)cs1)C(C)C', 'COC(=O)CN(C(=O)c1ccc(SC)cc1)C(C)C', 'CCN(C(=O)c1ccnc(SC)c1)C(C)C(C)C', 'COC(=O)C(NC(=O)COc1ccc(Cl)c(C)c1)C(C)C', 'COC(=O)C(NC(=O)c1cccc(Cl)c1Cl)C(C)C', 'COC(CNC(=O)N1CCN(C(C)C(F)(F)F)CC1)C(C)C', 'CCOC(=O)CN(C(=O)c1cc(C)c(CC)s1)C(C)C', 'COC(C)C(=O)NC(c1nc2ccccc2[nH]1)C(C)C']"
89,0.0006,0.63218343,0.3865073025226593,"['Cc1nc(C(C)(C)C)sc1C(=O)N1CCCC(C(=O)NC2CC2)C1', 'Cc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(C(N)=O)CC1', 'O=C(Cn1cnc2cc(F)c(F)cc21)N1CCN(C(=O)C2CC2)CC1', 'O=C(c1ccc(-n2ccnc2)nc1)N1CCC(N2CCNC2=O)CC1', 'O=C(c1cnn(-c2ccc(F)cc2)n1)N1CCc2cc(F)ccc2C1', 'Cc1c(COC(C)C)cccc1NCC(=O)N1CCCC(C(N)=O)C1']"
90,1e-04,0.0,0.0,[]
91,1e-04,0.0,0.0,[]
92,0.0005,0.41513515,0.7405132055282593,"['Cc1ccccc1C(C#N)CCC(=O)NCc1cccnc1', 'CCOC(=O)C1=C(CN2CCc3sccc3C2)NC(=O)NC1', 'CN(C)C(=O)C(Cc1ccccc1)Nc1ncccn1', 'CC(C)(CNC(=O)NCCCC1CCCC1)N1CCOCC1', 'COc1ccc(C(Cc2ccc(F)cc2)NS(C)(=O)=O)cc1']"
93,1e-04,0.0,0.0,[]
94,0.084,0.5052695,0.3276461362838745,"['COc1cc(N)cc2cc(-c3cc(C(=O)OC(C)C)[nH]n3)oc12', 'Cc1nc(N2CCC3(CC2)CC(=O)N(C)C3)c2c(C)noc2n1', 'O=C(Cc1csc(-n2cccc2)n1)N1CCn2c1nc1ccccc12', 'CCOC(=O)c1nc(Nc2ccc3c(c2)OCO3)c2c(C)noc2n1', 'Cc1noc2ncc(C(=O)NCc3ccc(-n4cncn4)nc3)cc12', 'CCc1nn2c(N)c(-c3nc(N)cs3)nnc2c1-c1ccccc1', 'N#CC1(NC(=O)c2ccc(-n3ccc(C(F)(F)F)n3)cc2)CCCC1', 'O=C(CC1COCC2CN(C(=O)c3ccoc3)CC12)NCC1CC1', 'Cc1cc2c(nc1C)oc1c(=O)n(Cc3ccc(F)cc3)cnc12', 'Cc1nn(C)c(C)c1CNC(=O)c1nccc2c(N)cc(F)cc12']"
95,1e-04,0.0,0.0,[]
96,1e-04,0.0,0.0,[]
97,0.0583,0.34384155,0.6027328372001648,"['Cc1ncoc1C(=O)N1CCC(c2ccc3ccccc3c2)C(O)C1', 'C=CCn1c(Oc2ccccc2F)nc2c1c(=O)n(C)c(=O)n2C', 'Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)Cc1ccc(O)cc1', 'Cc1cc(CC2COCC2NC(=O)Cc2c(C)nc(C)[nH]c2=O)on1', 'CCCCS(=O)(=O)NCC(=O)Nc1ccc2c(c1)oc(=O)n2C', 'CC1CC(N2CCN(C(=O)c3cccc(F)c3)CC2)C(=O)O1', 'Cc1c(O)ccc2c(CN(C)Cc3nccn3C(F)F)cc(=O)oc12', 'C=CCSc1nc2c(c(=O)[nH]1)C(c1ccccc1Cl)CC(=O)N2', 'CC(CC1CCCCC1)C(=O)N(C)Cc1nc2ccsc2c(=O)[nH]1', 'CC(C(=O)N1CCCC1)N(c1cccc(Cl)c1)S(C)(=O)=O']"
98,1e-04,1.0,0.0,['Cc1cnc(C(=O)N2CCOC3C(Oc4ccccn4)CCC32)cn1']
99,0.0045,0.2698658,0.9043757319450378,"['N#Cc1cccc(C(=O)NC2C(c3cccnc3)CC(O)C2O)c1', 'CN(C)C(=O)C1CC2CN(Cc3ccc(F)cc3)CC1O2', 'Cc1ccc(CN2CC3CC(C(=O)Nc4ccccc4)C(C2)O3)o1', 'CNC(=O)C1CC2CN(Cc3ccc(F)cc3)CC1O2', 'O=C(Nc1cccnc1)C1CC2CN(c3ncc(F)cn3)CC1O2', 'Cc1ccc(CN2CC3CC(C(=O)NCC(C)C)C(C2)O3)cc1', 'CC(C)NC(=O)NCC1OC(CC(=O)N2CCOCC2)C(O)C1O', 'CCn1cc2c(n1)CN(S(=O)(=O)c1cccnc1)CC2COC', 'CC12CCC(C(=O)Nc3ccc4c(c3)OCO4)(CC1O)C2(C)C', 'Cc1ccccc1CN1CC2CC(C(=O)N(C)C)C(C1)O2']"
100,1e-04,0.0,0.0,[]
101,1e-04,0.0,0.0,[]
102,1e-04,0.0,0.0,[]
103,0.0855,0.42425644,0.4455323815345764,"['O=C1OC2CC3CC2C1C3C(=O)N1CCN(c2ccccc2F)CC1', 'CCC1Oc2c(cccc2OCc2ccccc2)NC1=O', 'CN1CCc2nc(SCC(N)=O)c(C#N)cc2C1', 'C=CCOC1C=CC=CC1C(c1c(O)n[nH]c1C)c1c(O)n[nH]c1C', 'CC1CCc2nc(NC(=O)C3CCCO3)sc2C1', 'CC(C)n1c(N)nnc1SCc1nnnn1C1CC1', 'CC(O)c1nc2cc(O)ccc2n1-c1ccccc1', 'CCc1nc2ncc(-c3cc(NCCO)nc4[nH]ccc34)cc2[nH]1', 'COCC1c2c(cnn2C)CCN1S(=O)(=O)Cc1ccccc1', 'COCCSc1nc2ccccc2n1C(F)F']"
104,0.0008,0.4336847,0.684425413608551,"['CCCNc1c(C#N)cnc2ccc(OCC)cc12', 'CCOc1cc(C#N)ccc1OCC(=O)Nc1cccc2cccnc12', 'CCOc1cc(C#N)ccc1OC(=O)c1ccc(C)nc1', 'CCOc1cc(C#N)ccc1OCC(=O)N1CCCCC1', 'CCOc1cc(C#N)ccc1OCC(=O)N(C)Cc1cccs1', 'Cc1cn(C(C)C)c(=O)c(C#N)c1-c1ccccn1', 'Cc1cccc(COn2nnc3ccc(S(=O)(=O)N(C)C)cc32)c1', 'CC(Sc1nncs1)C(=O)N1CCCCCC1']"
105,0.0003,0.49220383,0.5012713670730591,"['Cc1c(C)c2cc(Cl)c3c(c2oc1=O)CN(C1CC1)CO3', 'CCc1cc(=O)oc2c(C)c3c(cc12)CN(CC(C)O)CO3', 'Cc1ccc2cc3c(nc2c1)OC(=O)N(Cc1ccc(C)o1)C3']"
106,1e-04,0.0,0.0,[]
107,1e-04,1.0,0.0,['O=c1ccc2c(n1CC1CC1)CCC(NS(=O)(=O)C1CC1)C2']
108,1e-04,0.0,0.0,[]
109,1e-04,0.0,0.0,[]
110,0.0382,0.636501,0.21042576432228088,"['Cc1cnc2n(c1=O)CC(C(=O)Nc1nccs1)CS2', 'CCOc1ccc(Br)cc1S(N)(=O)=O', 'CC(C)C(Sc1nnnn1C)C(=O)NCc1cccnc1', 'CCc1sc(-c2ccc(S(C)(=O)=O)cc2)cc1N', 'CCCCCNC(=O)Nc1cc(C(=O)NC)ccc1Cl', 'CCc1ccc(NC(=O)C2CC(=O)Nc3ncnn32)cc1', 'CC(C)C(=O)Nc1nc(CC(=O)OCC2CCCO2)cs1', 'CCOc1ccc(C2(CNS(N)(=O)=O)CCOCC2)cc1', 'COCC(=O)N(C)C(C)(C(=O)OC)c1ccc(Br)cc1', 'C=CCOc1cc(C(=O)NCC(=O)OC)cc2occc12']"
111,1e-04,0.0,0.0,[]
112,1e-04,0.0,0.0,[]
113,0.0115,0.5404259,0.4514898657798767,"['Cc1cc(C)cc(N(CCC#N)C(=O)COc2ccccc2F)c1', 'Cc1cc(C)cc(CCNC(=O)c2ccc(F)nc2)c1', 'Cc1cc(C)cc(OCC(=O)OC2CCOC2=O)c1', 'Cc1cc(C)cc(N(C)C(=O)c2ccccc2N)c1', 'Cc1cc(C)cc(N2CC(C(=O)NCc3ccncc3)CC2=O)c1', 'Cc1cc(C)cc(N2CCC(C(=O)Nc3nncs3)C2=O)c1', 'Cc1cc(C)cc(CN2CCN(C(=O)COC(C)C)CC2=O)c1', 'Cc1cc(C)cc(OCCN(C)C(=O)c2ccc[nH]2)c1', 'Cc1cc(C)c(OCCC(=O)NCCO)c(C)c1', 'Cc1cc(C)c(N2CC(c3nc(C)no3)CC2=O)c(C)c1']"
114,1e-04,0.0,0.0,[]
115,0.0032,0.3111661,0.8293112516403198,"['CCc1ncc2c(n1)CN(c1cc(C)c3cc(F)ccc3n1)C2', 'Nc1ncc2c(n1)CCN(C(=O)c1ccccc1)C2', 'Cc1ncc2c(n1)CCN(C(=O)c1ccccc1C(F)(F)F)C2', 'c1ccc(-c2ncc3c(n2)CCCC3NCc2cccnc2)cc1', 'Cc1ccc(-c2nc(C)c3c(n2)N(CC2CCCO2)C(=O)C3)cc1', 'CNc1ncc2c(n1)CN(CCc1ccc3c(c1)OCO3)C2=O', 'Cc1ncsc1CCC(=O)NCc1ncc2c(n1)CCC2', 'CCc1ncc2c(n1)CN(C(=O)Cn1nc(C)c(CC)c1C)C2', 'Cc1cc(C)c(NC(=O)Cn2cc3c(n2)CCC(C)C3)c(C)c1', 'CNc1cc2c(nn1)CCN(C(=O)C1Cc3cc(Cl)ccc3O1)C2']"
116,1e-04,0.0,0.0,[]
117,1e-04,0.0,0.0,[]
118,1e-04,0.0,0.0,[]
119,1e-04,0.0,0.0,[]
120,1e-04,0.0,0.0,[]
121,1e-04,0.0,0.0,[]
122,0.0009,0.43938854,0.6910836100578308,"['CCc1nn(C)c(OC)c1CN1CCCC1C(=O)OC(C)C', 'COc1ccccc1SCCC(=O)OC(C)(C)C', 'CCOc1ccc(F)c(C(=O)OCC(F)(F)F)c1F', 'C#CCOC(=O)CCCC(=O)Nc1ccccc1C', 'CCCNc1c(C#N)cnc2ccc(OCC)cc12', 'CCNC(=O)COc1ccc(C(=O)OCC)cc1', 'CCCOc1c(Br)cc(C(=O)NC2CC2)cc1OC', 'CCOc1ccc(C(=O)OCC2CCCCO2)cc1', 'CCOc1ccc(F)c(C(=O)NCCC(=O)OC)c1F']"
123,1e-04,1.0,0.0,['CC(C)C1(C)C(=O)N(CCCO)c2cc(N)ccc2N1C']
124,1e-04,0.0,0.0,[]
125,1e-04,0.0,0.0,[]
126,0.0002,0.5,0.0,"['CC1c2ccc3c(c2CN2CCc4cc5c(cc4C12)OCO5)OCO3', 'CCc1nc2cc3c(cc2n1Cc1cccc(C#N)c1)OCO3']"
127,0.0125,0.34558716,0.6870859265327454,"['CC(NC(=O)c1ccc(OCc2nccn2C)cc1)c1ccncc1', 'Cc1[nH]c(NC(=O)CSc2nccn2C)c(C#N)c1C', 'COc1ccc(C(=O)N2CCC(O)(c3nccn3C)CC2)cc1', 'CC(NC(=O)c1cccn1C)c1ccccc1Br', 'CCOc1ccc(OCC(=O)N2CCN(c3nccn3C)CC2)cc1', 'CC(=O)Nc1ccc(F)c(NC(=O)c2cccn2C)c1', 'CC(CCc1cccn1C)NC(=O)Cc1cccc(F)c1F', 'CCCN(CC(=O)c1cccn1C)CC(F)(F)F', 'Cc1nc(COC(=O)c2ccc(CSc3nccn3C)o2)oc1C', 'Cn1cnc(CNC(=O)c2cccc(CSc3nccn3C)c2)n1']"
128,0.0006,0.487471,0.5036953687667847,"['Cc1nnc(-c2c(C)[nH]c(C)c2S(=O)(=O)NCc2ccccc2)o1', 'O=C(Cn1c2ccccc2c2cn[nH]c(=O)c21)NCc1ccccc1', 'Nc1cc(NC(=O)CN2CCCS2(=O)=O)ccc1F', 'Cc1cn(CC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c2ccccc12', 'Cc1cc(C)nc(NCc2ccccc2S(=O)(=O)N(C)C)n1', 'Cc1ccccc1NC(=O)c1ccc(-n2cnnn2)cc1']"
129,1e-04,0.0,0.0,[]
130,0.2618,0.17129251,0.5875789523124695,"['CC1c2ccc3c(c2CN2CCc4cc5c(cc4C12)OCO5)OCO3', 'Cc1ccc(OCc2nc3c(N)cccc3n2C)cc1', 'CS(=O)(=O)N1CCCc2sc(C(=O)N3CCCC3)nc21', 'CCN1CC(c2nc3ccccc3n2Cc2ccccc2F)CC1=O', 'CC(C)NC(=O)Cc1csc(NC(=O)C2CCCC2)n1', 'CCc1sc(C(=O)N2CCCS2(=O)=O)cc1C', 'Cc1ccccc1C(C(=O)N(C)Cc1c(C)nn(C)c1C)N(C)C', 'CCc1nc2cc3c(cc2n1Cc1cccc(C#N)c1)OCO3', 'CC(C)c1nc2cc(C(O)C(=O)N(C)C)ccc2n1C', 'Cn1cccc1Cc1nnc(SCc2ccc(F)cc2)n1C']"
131,0.011,0.2884944,0.899398148059845,"['CCOC(=O)COc1ccc(CO)cc1Br', 'CCOc1ccccc1OCc1nc(CC)c(CO)s1', 'O=S(=O)(NCc1ccncc1)c1ccc(CO)cc1', 'COc1ccc(-c2cc(CO)c(C)s2)cc1F', 'COc1ccc(Cc2c(CO)nnn2CC(O)CO)cc1', 'Cc1cc(=O)c(CO)cn1-c1cc(Cl)cc(Cl)c1', 'Cc1cc(=O)c(CO)cn1-c1ccc(C(F)(F)F)cc1', 'Cc1cc(C)cc(NCc2c(CO)cnc(C)c2O)c1', 'CC(C)(C)OC(=O)C(N)Cc1ccc(CO)cc1', 'OCCCn1nc(CO)cc1-c1cccc(Cl)c1']"
132,0.0003,0.45751753,0.6464921832084656,"['Cc1nc(C2(NC(=O)NCc3cc(C#N)ccc3F)CCCC2)no1', 'Cc1nc(C2CCCN(C(=O)C3CC(=O)N(CC(C)C)C3)C2)no1', 'CCc1nc(C2CCCN(C(=O)c3cccc(Cl)c3)C2)no1']"
133,0.0007,0.54014933,0.4222482740879059,"['Cc1ccc(-c2nc3cc4c(cc3n2CCO)OCO4)cc1N', 'N#Cc1cccc(Nc2nc3cc4c(cc3[nH]2)OCO4)c1', 'N#Cc1cc(F)cc(C2NCCc3cc4c(cc32)OCC4)c1', 'c1ccc(C2NCCc3ccc4c(c32)OCCO4)nc1', 'c1ncc(C2NCCc3ccc4c(c32)OCO4)cn1', 'c1nc(C2NCCc3ccc4c(c32)OCCO4)n[nH]1', 'O=C(Cn1nnc2cc3c(cc2c1=O)OCCO3)NCc1ccco1']"
134,1e-04,0.0,0.0,[]
135,1e-04,0.0,0.0,[]
136,1e-04,0.0,0.0,[]
137,1e-04,0.0,0.0,[]
138,1e-04,0.0,0.0,[]
139,1e-04,0.0,0.0,[]
140,1e-04,0.0,0.0,[]
141,0.0005,0.41882697,0.7819541692733765,"['CCOC(=O)C12CCC(=O)N1c1ccccc1C(=O)N2C', 'CCOC(=O)C1C2CCC(=O)C2CN1C(=O)OCc1ccccc1', 'CC(=O)OC1CC2CCC1N(Cc1ccccc1)C2=O', 'COC(=O)CC1=CC(=O)N(CC(N)=O)c2ccccc2N1', 'COC(=O)c1c(C)c(C)c(C)c(C)c1C(=O)OC']"
142,1e-04,1.0,0.0,['CCOC(=O)CNc1nnnn1C1OC(CO)C(O)C1O']
143,0.0003,0.50142115,0.4660602807998657,"['O=c1c2cc3ccc(O)cc3oc-2nn1-c1ccc(F)cc1F', 'Cn1cc(C(=O)N2CCCCC2)c2nn(-c3ccccc3)c(=O)c-2c1', 'Cc1nc2sc(=Cc3ccc(Br)cc3)c(=O)n2n1']"
144,1e-04,1.0,0.0,['Nc1nc2c(cc1C(=O)N1CCc3ccccc31)CCC2']
145,0.0002,0.5,0.0,"['C=CCN1CC2=C(C1=O)C(c1ccc(O)cc1)NC(=O)N2C', 'CS(=O)(=O)N1CCC2(CC1)CN(CCn1cccn1)C(=O)CO2']"
146,0.0015,0.3256524,0.8363442420959473,"['Cn1c(=O)c2[nH]c(C3CCCCC3)nc2n(C)c1=O', 'Clc1ccc2[nH]c(CN3CCOCC3)nc2c1', 'Cc1cccc2[nH]c(C3CCN(C(=O)C(C)n4ccnc4)CC3)nc12', 'Nc1ncnc2[nH]c(SCCOc3ccccc3F)nc12', 'Cn1c(=O)c2c(n(C)c1=O)n1c(-c3ccccc3)nnc1n2C', 'CCC(=O)Nc1nc2cc3nc(NC(=O)CC)sc3cc2s1', 'Cc1n[nH]c(C)c1C(C)C(=O)Nc1ccc2[nH]c(C3CCC3)nc2c1', 'CS(=O)(=O)N1CCCc2sc(C(=O)N3CCCC3)nc21', 'O=C(Nc1ccc2[nH]c(CO)nc2c1)C1CCCCC1', 'Cc1ccc2oc(N3CCN(C(=O)CC(C)(C)C)CC3)nc2n1']"
147,1e-04,0.0,0.0,[]
148,1e-04,0.0,0.0,[]
149,1e-04,0.0,0.0,[]
150,0.0007,0.48927736,0.5438086986541748,"['CC1CCCN(C2(O)C(=O)Nc3ccc(Cl)cc32)C1', 'CC(=O)c1ccc(OC(=O)C2CC(=O)N(C)C2c2cccnc2)cc1', 'Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1', 'Nc1oc(-c2ccncc2)cc1C(=O)c1ccncc1', 'Nc1ccc(Nc2ccc3ncsc3c2)c(N)c1', 'CC(C)OC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)nn1C', 'Cc1ccc(N)cc1N(C)S(=O)(=O)c1ccccc1C']"
151,0.0004,0.33875182,1.0637763738632202,"['COc1ccccc1OC(=O)C1Cc2ccccc2S1', 'COc1ccccc1SCCC(=O)OC(C)(C)C', 'Cc1cc(SCc2ccc(C#N)cc2)nc(C)n1', 'O=S(=O)(NCCc1ccccc1F)c1c(F)cccc1F']"
152,1e-04,0.0,0.0,[]
153,1e-04,0.0,0.0,[]
154,1e-04,0.0,0.0,[]
155,1e-04,0.0,0.0,[]
156,1e-04,0.0,0.0,[]
157,1e-04,0.0,0.0,[]
158,1e-04,0.0,0.0,[]
159,0.12,0.42469445,0.3909546434879303,"['CCCNC(=O)CSc1n[nH]c(=O)n1CCC', 'CCOC(=O)c1c(C)[nH]c(C(=O)OCCO)c1C', 'CCC(C(=O)NCc1n[nH]c2c1CCCC2)n1cnc2ccccc21', 'CC1(NC(=O)Cc2c[nH]c3ncccc23)Cc2ccccc2C1', 'CCCCCCNC(=O)C(N)c1cc(C)ccc1C', 'c1ccc(-c2cc3c(N4CCOCC4)ncnc3s2)cc1', 'Cc1nc2n(n1)CC(Nc1ncnc3c1CCC3)CC2', 'CCOC(=O)c1c(C)[nH]c(NC(=O)NC2CCCCC2)c1C', 'CC(NC(=O)c1cccn1C)c1ccccc1Br', 'CC(C)Oc1cccc(CNC2CCCNC2=O)c1']"
160,1e-04,0.0,0.0,[]
161,1e-04,0.0,0.0,[]
162,1e-04,0.0,0.0,[]
163,0.0116,0.32974148,0.5815810561180115,"['CCOc1ccc(CC(=O)Nc2ccc3c(c2)OCCCO3)cc1', 'CC1CCCN(C(=O)Nc2cc3c(cc2Cl)OCCCO3)C1', 'Cc1cc(C)c(C(=O)NCc2ccc3c(c2)OCCCO3)c(=O)[nH]1', 'COc1ccc(NC(C)C(=O)Nc2ccc3c(c2)OCCCO3)cn1', 'CC(=O)NC(C)C(=O)Nc1ccc2c(c1)OCCCO2', 'Cc1cc(C)c(S(=O)(=O)N2CCC3(CC2)OCCCO3)c(C)c1', 'COC(=O)NCC(=O)N1CCCC1c1ccc2c(c1)OCCCO2', 'O=C(c1ccc2c(c1)OCCCO2)N1CCCCCC1', 'O=C(c1ccc2c(c1)OCCCO2)N1CCc2ccccc21', 'O=C(Cc1ccc(Cl)cc1)Nc1ccc2c(c1)OCCCO2']"
164,0.0041,0.29949373,0.7705280780792236,"['COc1ccc(CC(C#N)C(=O)N2CCCC2)c(OC)c1', 'COc1cc(CC(C#N)C(=O)N2CCOCC2)ccc1O', 'Cn1cc(CC(C#N)C(=O)NCCc2ccccc2)c2ccccc21', 'Cc1csc(C(C#N)C(=O)c2oc3ccc(Cl)cc3c2C)n1', 'Cc1cc(C)nc(C(C#N)C(=O)CCCOc2ccccc2)n1', 'CCC(CC)c1cc(C(=O)C(C#N)c2nc(C)cs2)on1', 'CCOc1ccc(C(C#N)CC(=O)N2CCC(C)CC2)cc1', 'Cc1cc(C)nc(C(C#N)C(=O)CCCNC(=O)c2ccsc2)n1', 'Cc1csc(C(C#N)C(=O)CCCSc2ccccc2)n1', 'CCN(CC)C(=O)CC(C#N)C(=O)N1CCCC1']"
165,1e-04,0.0,0.0,[]
166,0.0331,0.18011983,0.7417382001876831,"['O=C1OC2CC3CC2C1C3C(=O)N1CCN(c2ccccc2F)CC1', 'Cc1ccc(N2C(=O)Cn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1F', 'Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1C1CCCCC1', 'C=CCn1c(=O)n2nc(-c3cccnc3)nc2c2c3c(sc21)CCC3', 'CC1(C)Cc2nc3sc4c(=O)[nH]c(=O)[nH]c4c3cc2CO1', 'CCN1CC23CN(C(=O)c4ccccc4)CC(CC2S1(=O)=O)O3', 'COc1cccc(OCc2nc3c4cn[nH]c4ncn3n2)c1', 'O=C1c2cccnc2CN1CCOCc1ccc(Cl)cc1', 'CCC(C)(C)NS(=O)(=O)c1cc2c3c(c1)CCN3C(=O)CC2', 'CC1c2ccc3c(c2CN2CCc4cc5c(cc4C12)OCO5)OCO3']"
167,1e-04,0.0,0.0,[]
168,0.0018,0.45069182,0.634243369102478,"['CCCn1c(=O)oc2cc(NC(=O)c3cccc(OC)c3)ccc21', 'Cn1c(=O)oc2cc(NC(=O)Cc3csc(C(C)(C)C)n3)ccc21', 'Cn1c(=O)n(C)c2cc(NC(=O)Cc3ccc(Cl)cc3)ccc21', 'Cn1c(=O)oc2cc(NC(=O)c3ccc(OCC4CC4)nc3)ccc21', 'CCn1c2ccccc2c2cc(NC(=O)c3cnn(C)c3)ccc21', 'Cn1c(=O)sc2cc(S(=O)(=O)N3CCCC3)ccc21', 'Cn1c(=O)oc2cc(NC(=O)c3ccc(F)cc3)ccc21', 'CCn1c(=O)n(CC)c2cc(N3CCC(C)CC3)c(N)cc21', 'CCn1nc(C)c2nc(C)nc(Nc3cccc(C(N)=O)c3)c21', 'CCn1c(C(N)=O)cc2cc(NC(=O)c3cccs3)ccc21']"
169,1e-04,1.0,0.0,['CC(NC(=O)C(C)(C)C)C(=O)OC(C)C(=O)c1c[nH]c2ccccc12']
170,0.0019,0.30673814,0.9561059474945068,"['CC(C)(C)Nc1nc(C2(c3ccccc3)CC2)no1', 'CCC(C)Nc1nnc(-c2c3c(nn(C)c2=O)CCC3)s1', 'CC(C)Nc1ncccc1C(=O)NCC(C)(O)c1ccc(F)cc1', 'CC(C)Nc1cccc(CNC(=O)c2ccc(C(=O)N(C)C)cc2)c1', 'CC(C)CNc1nnc(SC2CC(C)OC2=O)s1', 'CC(C)(C)Nc1ncnc(NCc2cccnc2)c1N', 'CC(C)OCc1ccccc1CNc1ncccn1', 'CC(C)NC(=O)NCc1nc(-c2ccc(C(F)(F)F)cn2)no1', 'CC(C)NC(=O)NCc1ccc(C(=O)N2CCCCC2C)cc1', 'CC(C)NC(=O)NCC(O)c1ccc2c(c1)CCO2']"
171,1e-04,0.0,0.0,[]
172,0.0267,0.5397457,0.42746612429618835,"['COC(=O)C(C)(O)Cn1cc(Br)ccc1=O', 'Cc1c(CNC(C)c2cnc3ccsc3c2)cnn1C', 'COC(=O)C(C)Cc1ccc2cc(N3CCCC3)ccc2n1', 'Cc1cc(CN(C)C(=O)c2sccc2Br)no1', 'COC(=O)C(C)Cc1ccc2cc(F)c(Cl)cc2n1', 'Cc1ccc(S(C)(=O)=O)c(NC(=O)NCCO)c1', 'COC(=O)C(C)CN(C)Cc1cc(C(N)=O)cs1', 'CC1Cc2nc(N)nn2CC1c1ccccc1Cl', 'COC(=O)C(C)Sc1nc2c(cc1C#N)CCCC2', 'COc1cc(C(C)O)ccc1OCC1CCOCC1']"
173,0.0009,0.26279452,1.0861262083053589,"['CCN1CCN(C(=O)C2CCC(C(C)(C)C)CC2)CC1', 'COC(=O)NCC(=O)OC1CCC(C(C)(C)C)CC1', 'Cc1cc(C)c(CNC(=O)CC2CCCC(C(F)(F)F)C2)c(=O)[nH]1', 'Cc1ccc(C(=O)NC2CCC(C(F)(F)F)CC2)c(=O)[nH]1', 'Cc1cccc(-n2c3c(c(=O)[nH]c2=O)CN(C2CCCCC2)CN3)c1', 'O=C(C1CCCC(C(F)(F)F)C1)N1CCC(O)(C(F)(F)F)CC1', 'CCN(C(=O)CN1CCN(C(=O)CCC(C)C)CC1)c1ccccc1', 'CCC(Oc1ccccc1Cl)C(=O)N1CCC(C(N)=O)CC1', 'CC(Oc1ccc(Cl)cc1Cl)C(=O)N1CCCC(C(N)=O)C1']"
